"","x","y","z"
"46779",4,"d",2016-11-01
"46780",5,"e",2016-12-01
"46781",1,"a",2016-08-01
"46782",1,"b",2016-09-01
"46783",3,"c",2016-10-01
"46784",4,"d",2016-11-01
"46785",5,"e",2016-12-01
"46786",1,"a",2016-08-01
"46787",1,"b",2016-09-01
"46788",3,"c",2016-10-01
"46789",4,"d",2016-11-01
"46790",5,"e",2016-12-01
"46791",1,"a",2016-08-01
"46792",1,"b",2016-09-01
"46793",3,"c",2016-10-01
"46794",4,"d",2016-11-01
"46795",5,"e",2016-12-01
"46796",1,"a",2016-08-01
"46797",1,"b",2016-09-01
"46798",3,"c",2016-10-01
"46799",4,"d",2016-11-01
"46800",5,"e",2016-12-01
"46801",1,"a",2016-08-01
"46802",1,"b",2016-09-01
"46803",3,"c",2016-10-01
"46804",4,"d",2016-11-01
"46805",5,"e",2016-12-01
"46806",1,"a",2016-08-01
"46807",1,"b",2016-09-01
"46808",3,"c",2016-10-01
"46809",4,"d",2016-11-01
"46810",5,"e",2016-12-01
"46811",1,"a",2016-08-01
"46812",1,"b",2016-09-01
"46813",3,"c",2016-10-01
"46814",4,"d",2016-11-01
"46815",5,"e",2016-12-01
"46816",1,"a",2016-08-01
"46817",1,"b",2016-09-01
"46818",3,"c",2016-10-01
"46819",4,"d",2016-11-01
"46820",5,"e",2016-12-01
"46821",1,"a",2016-08-01
"46822",1,"b",2016-09-01
"46823",3,"c",2016-10-01
"46824",4,"d",2016-11-01
"46825",5,"e",2016-12-01
"46826",1,"a",2016-08-01
"46827",1,"b",2016-09-01
"46828",3,"c",2016-10-01
"46829",4,"d",2016-11-01
"46830",5,"e",2016-12-01
"46831",1,"a",2016-08-01
"46832",1,"b",2016-09-01
"46833",3,"c",2016-10-01
"46834",4,"d",2016-11-01
"46835",5,"e",2016-12-01
"46836",1,"a",2016-08-01
"46837",1,"b",2016-09-01
"46838",3,"c",2016-10-01
"46839",4,"d",2016-11-01
"46840",5,"e",2016-12-01
"46841",1,"a",2016-08-01
"46842",1,"b",2016-09-01
"46843",3,"c",2016-10-01
"46844",4,"d",2016-11-01
"46845",5,"e",2016-12-01
"46846",1,"a",2016-08-01
"46847",1,"b",2016-09-01
"46848",3,"c",2016-10-01
"46849",4,"d",2016-11-01
"46850",5,"e",2016-12-01
"46851",1,"a",2016-08-01
"46852",1,"b",2016-09-01
"46853",3,"c",2016-10-01
"46854",4,"d",2016-11-01
"46855",5,"e",2016-12-01
"46856",1,"a",2016-08-01
"46857",1,"b",2016-09-01
"46858",3,"c",2016-10-01
"46859",4,"d",2016-11-01
"46860",5,"e",2016-12-01
"46861",1,"a",2016-08-01
"46862",1,"b",2016-09-01
"46863",3,"c",2016-10-01
"46864",4,"d",2016-11-01
"46865",5,"e",2016-12-01
"46866",1,"a",2016-08-01
"46867",1,"b",2016-09-01
"46868",3,"c",2016-10-01
"46869",4,"d",2016-11-01
"46870",5,"e",2016-12-01
"46871",1,"a",2016-08-01
"46872",1,"b",2016-09-01
"46873",3,"c",2016-10-01
"46874",4,"d",2016-11-01
"46875",5,"e",2016-12-01
"46876",1,"a",2016-08-01
"46877",1,"b",2016-09-01
"46878",3,"c",2016-10-01
"46879",4,"d",2016-11-01
"46880",5,"e",2016-12-01
"46881",1,"a",2016-08-01
"46882",1,"b",2016-09-01
"46883",3,"c",2016-10-01
"46884",4,"d",2016-11-01
"46885",5,"e",2016-12-01
"46886",1,"a",2016-08-01
"46887",1,"b",2016-09-01
"46888",3,"c",2016-10-01
"46889",4,"d",2016-11-01
"46890",5,"e",2016-12-01
"46891",1,"a",2016-08-01
"46892",1,"b",2016-09-01
"46893",3,"c",2016-10-01
"46894",4,"d",2016-11-01
"46895",5,"e",2016-12-01
"46896",1,"a",2016-08-01
"46897",1,"b",2016-09-01
"46898",3,"c",2016-10-01
"46899",4,"d",2016-11-01
"46900",5,"e",2016-12-01
"46901",1,"a",2016-08-01
"46902",1,"b",2016-09-01
"46903",3,"c",2016-10-01
"46904",4,"d",2016-11-01
"46905",5,"e",2016-12-01
"46906",1,"a",2016-08-01
"46907",1,"b",2016-09-01
"46908",3,"c",2016-10-01
"46909",4,"d",2016-11-01
"46910",5,"e",2016-12-01
"46911",1,"a",2016-08-01
"46912",1,"b",2016-09-01
"46913",3,"c",2016-10-01
"46914",4,"d",2016-11-01
"46915",5,"e",2016-12-01
"46916",1,"a",2016-08-01
"46917",1,"b",2016-09-01
"46918",3,"c",2016-10-01
"46919",4,"d",2016-11-01
"46920",5,"e",2016-12-01
"46921",1,"a",2016-08-01
"46922",1,"b",2016-09-01
"46923",3,"c",2016-10-01
"46924",4,"d",2016-11-01
"46925",5,"e",2016-12-01
"46926",1,"a",2016-08-01
"46927",1,"b",2016-09-01
"46928",3,"c",2016-10-01
"46929",4,"d",2016-11-01
"46930",5,"e",2016-12-01
"46931",1,"a",2016-08-01
"46932",1,"b",2016-09-01
"46933",3,"c",2016-10-01
"46934",4,"d",2016-11-01
"46935",5,"e",2016-12-01
"46936",1,"a",2016-08-01
"46937",1,"b",2016-09-01
"46938",3,"c",2016-10-01
"46939",4,"d",2016-11-01
"46940",5,"e",2016-12-01
"46941",1,"a",2016-08-01
"46942",1,"b",2016-09-01
"46943",3,"c",2016-10-01
"46944",4,"d",2016-11-01
"46945",5,"e",2016-12-01
"46946",1,"a",2016-08-01
"46947",1,"b",2016-09-01
"46948",3,"c",2016-10-01
"46949",4,"d",2016-11-01
"46950",5,"e",2016-12-01
"46951",1,"a",2016-08-01
"46952",1,"b",2016-09-01
"46953",3,"c",2016-10-01
"46954",4,"d",2016-11-01
"46955",5,"e",2016-12-01
"46956",1,"a",2016-08-01
"46957",1,"b",2016-09-01
"46958",3,"c",2016-10-01
"46959",4,"d",2016-11-01
"46960",5,"e",2016-12-01
"46961",1,"a",2016-08-01
"46962",1,"b",2016-09-01
"46963",3,"c",2016-10-01
"46964",4,"d",2016-11-01
"46965",5,"e",2016-12-01
"46966",1,"a",2016-08-01
"46967",1,"b",2016-09-01
"46968",3,"c",2016-10-01
"46969",4,"d",2016-11-01
"46970",5,"e",2016-12-01
"46971",1,"a",2016-08-01
"46972",1,"b",2016-09-01
"46973",3,"c",2016-10-01
"46974",4,"d",2016-11-01
"46975",5,"e",2016-12-01
"46976",1,"a",2016-08-01
"46977",1,"b",2016-09-01
"46978",3,"c",2016-10-01
"46979",4,"d",2016-11-01
"46980",5,"e",2016-12-01
"46981",1,"a",2016-08-01
"46982",1,"b",2016-09-01
"46983",3,"c",2016-10-01
"46984",4,"d",2016-11-01
"46985",5,"e",2016-12-01
"46986",1,"a",2016-08-01
"46987",1,"b",2016-09-01
"46988",3,"c",2016-10-01
"46989",4,"d",2016-11-01
"46990",5,"e",2016-12-01
"46991",1,"a",2016-08-01
"46992",1,"b",2016-09-01
"46993",3,"c",2016-10-01
"46994",4,"d",2016-11-01
"46995",5,"e",2016-12-01
"46996",1,"a",2016-08-01
"46997",1,"b",2016-09-01
"46998",3,"c",2016-10-01
"46999",4,"d",2016-11-01
"47000",5,"e",2016-12-01
"47001",1,"a",2016-08-01
"47002",1,"b",2016-09-01
"47003",3,"c",2016-10-01
"47004",4,"d",2016-11-01
"47005",5,"e",2016-12-01
"47006",1,"a",2016-08-01
"47007",1,"b",2016-09-01
"47008",3,"c",2016-10-01
"47009",4,"d",2016-11-01
"47010",5,"e",2016-12-01
"47011",1,"a",2016-08-01
"47012",1,"b",2016-09-01
"47013",3,"c",2016-10-01
"47014",4,"d",2016-11-01
"47015",5,"e",2016-12-01
"47016",1,"a",2016-08-01
"47017",1,"b",2016-09-01
"47018",3,"c",2016-10-01
"47019",4,"d",2016-11-01
"47020",5,"e",2016-12-01
"47021",1,"a",2016-08-01
"47022",1,"b",2016-09-01
"47023",3,"c",2016-10-01
"47024",4,"d",2016-11-01
"47025",5,"e",2016-12-01
"47026",1,"a",2016-08-01
"47027",1,"b",2016-09-01
"47028",3,"c",2016-10-01
"47029",4,"d",2016-11-01
"47030",5,"e",2016-12-01
"47031",1,"a",2016-08-01
"47032",1,"b",2016-09-01
"47033",3,"c",2016-10-01
"47034",4,"d",2016-11-01
"47035",5,"e",2016-12-01
"47036",1,"a",2016-08-01
"47037",1,"b",2016-09-01
"47038",3,"c",2016-10-01
"47039",4,"d",2016-11-01
"47040",5,"e",2016-12-01
"47041",1,"a",2016-08-01
"47042",1,"b",2016-09-01
"47043",3,"c",2016-10-01
"47044",4,"d",2016-11-01
"47045",5,"e",2016-12-01
"47046",1,"a",2016-08-01
"47047",1,"b",2016-09-01
"47048",3,"c",2016-10-01
"47049",4,"d",2016-11-01
"47050",5,"e",2016-12-01
"47051",1,"a",2016-08-01
"47052",1,"b",2016-09-01
"47053",3,"c",2016-10-01
"47054",4,"d",2016-11-01
"47055",5,"e",2016-12-01
"47056",1,"a",2016-08-01
"47057",1,"b",2016-09-01
"47058",3,"c",2016-10-01
"47059",4,"d",2016-11-01
"47060",5,"e",2016-12-01
"47061",1,"a",2016-08-01
"47062",1,"b",2016-09-01
"47063",3,"c",2016-10-01
"47064",4,"d",2016-11-01
"47065",5,"e",2016-12-01
"47066",1,"a",2016-08-01
"47067",1,"b",2016-09-01
"47068",3,"c",2016-10-01
"47069",4,"d",2016-11-01
"47070",5,"e",2016-12-01
"47071",1,"a",2016-08-01
"47072",1,"b",2016-09-01
"47073",3,"c",2016-10-01
"47074",4,"d",2016-11-01
"47075",5,"e",2016-12-01
"47076",1,"a",2016-08-01
"47077",1,"b",2016-09-01
"47078",3,"c",2016-10-01
"47079",4,"d",2016-11-01
"47080",5,"e",2016-12-01
"47081",1,"a",2016-08-01
"47082",1,"b",2016-09-01
"47083",3,"c",2016-10-01
"47084",4,"d",2016-11-01
"47085",5,"e",2016-12-01
"47086",1,"a",2016-08-01
"47087",1,"b",2016-09-01
"47088",3,"c",2016-10-01
"47089",4,"d",2016-11-01
"47090",5,"e",2016-12-01
"47091",1,"a",2016-08-01
"47092",1,"b",2016-09-01
"47093",3,"c",2016-10-01
"47094",4,"d",2016-11-01
"47095",5,"e",2016-12-01
"47096",1,"a",2016-08-01
"47097",1,"b",2016-09-01
"47098",3,"c",2016-10-01
"47099",4,"d",2016-11-01
"47100",5,"e",2016-12-01
"47101",1,"a",2016-08-01
"47102",1,"b",2016-09-01
"47103",3,"c",2016-10-01
"47104",4,"d",2016-11-01
"47105",5,"e",2016-12-01
"47106",1,"a",2016-08-01
"47107",1,"b",2016-09-01
"47108",3,"c",2016-10-01
"47109",4,"d",2016-11-01
"47110",5,"e",2016-12-01
"47111",1,"a",2016-08-01
"47112",1,"b",2016-09-01
"47113",3,"c",2016-10-01
"47114",4,"d",2016-11-01
"47115",5,"e",2016-12-01
"47116",1,"a",2016-08-01
"47117",1,"b",2016-09-01
"47118",3,"c",2016-10-01
"47119",4,"d",2016-11-01
"47120",5,"e",2016-12-01
"47121",1,"a",2016-08-01
"47122",1,"b",2016-09-01
"47123",3,"c",2016-10-01
"47124",4,"d",2016-11-01
"47125",5,"e",2016-12-01
"47126",1,"a",2016-08-01
"47127",1,"b",2016-09-01
"47128",3,"c",2016-10-01
"47129",4,"d",2016-11-01
"47130",5,"e",2016-12-01
"47131",1,"a",2016-08-01
"47132",1,"b",2016-09-01
"47133",3,"c",2016-10-01
"47134",4,"d",2016-11-01
"47135",5,"e",2016-12-01
"47136",1,"a",2016-08-01
"47137",1,"b",2016-09-01
"47138",3,"c",2016-10-01
"47139",4,"d",2016-11-01
"47140",5,"e",2016-12-01
"47141",1,"a",2016-08-01
"47142",1,"b",2016-09-01
"47143",3,"c",2016-10-01
"47144",4,"d",2016-11-01
"47145",5,"e",2016-12-01
"47146",1,"a",2016-08-01
"47147",1,"b",2016-09-01
"47148",3,"c",2016-10-01
"47149",4,"d",2016-11-01
"47150",5,"e",2016-12-01
"47151",1,"a",2016-08-01
"47152",1,"b",2016-09-01
"47153",3,"c",2016-10-01
"47154",4,"d",2016-11-01
"47155",5,"e",2016-12-01
"47156",1,"a",2016-08-01
"47157",1,"b",2016-09-01
"47158",3,"c",2016-10-01
"47159",4,"d",2016-11-01
"47160",5,"e",2016-12-01
"47161",1,"a",2016-08-01
"47162",1,"b",2016-09-01
"47163",3,"c",2016-10-01
"47164",4,"d",2016-11-01
"47165",5,"e",2016-12-01
"47166",1,"a",2016-08-01
"47167",1,"b",2016-09-01
"47168",3,"c",2016-10-01
"47169",4,"d",2016-11-01
"47170",5,"e",2016-12-01
"47171",1,"a",2016-08-01
"47172",1,"b",2016-09-01
"47173",3,"c",2016-10-01
"47174",4,"d",2016-11-01
"47175",5,"e",2016-12-01
"47176",1,"a",2016-08-01
"47177",1,"b",2016-09-01
"47178",3,"c",2016-10-01
"47179",4,"d",2016-11-01
"47180",5,"e",2016-12-01
"47181",1,"a",2016-08-01
"47182",1,"b",2016-09-01
"47183",3,"c",2016-10-01
"47184",4,"d",2016-11-01
"47185",5,"e",2016-12-01
"47186",1,"a",2016-08-01
"47187",1,"b",2016-09-01
"47188",3,"c",2016-10-01
"47189",4,"d",2016-11-01
"47190",5,"e",2016-12-01
"47191",1,"a",2016-08-01
"47192",1,"b",2016-09-01
"47193",3,"c",2016-10-01
"47194",4,"d",2016-11-01
"47195",5,"e",2016-12-01
"47196",1,"a",2016-08-01
"47197",1,"b",2016-09-01
"47198",3,"c",2016-10-01
"47199",4,"d",2016-11-01
"47200",5,"e",2016-12-01
"47201",1,"a",2016-08-01
"47202",1,"b",2016-09-01
"47203",3,"c",2016-10-01
"47204",4,"d",2016-11-01
"47205",5,"e",2016-12-01
"47206",1,"a",2016-08-01
"47207",1,"b",2016-09-01
"47208",3,"c",2016-10-01
"47209",4,"d",2016-11-01
"47210",5,"e",2016-12-01
"47211",1,"a",2016-08-01
"47212",1,"b",2016-09-01
"47213",3,"c",2016-10-01
"47214",4,"d",2016-11-01
"47215",5,"e",2016-12-01
"47216",1,"a",2016-08-01
"47217",1,"b",2016-09-01
"47218",3,"c",2016-10-01
"47219",4,"d",2016-11-01
"47220",5,"e",2016-12-01
"47221",1,"a",2016-08-01
"47222",1,"b",2016-09-01
"47223",3,"c",2016-10-01
"47224",4,"d",2016-11-01
"47225",5,"e",2016-12-01
"47226",1,"a",2016-08-01
"47227",1,"b",2016-09-01
"47228",3,"c",2016-10-01
"47229",4,"d",2016-11-01
"47230",5,"e",2016-12-01
"47231",1,"a",2016-08-01
"47232",1,"b",2016-09-01
"47233",3,"c",2016-10-01
"47234",4,"d",2016-11-01
"47235",5,"e",2016-12-01
"47236",1,"a",2016-08-01
"47237",1,"b",2016-09-01
"47238",3,"c",2016-10-01
"47239",4,"d",2016-11-01
"47240",5,"e",2016-12-01
"47241",1,"a",2016-08-01
"47242",1,"b",2016-09-01
"47243",3,"c",2016-10-01
"47244",4,"d",2016-11-01
"47245",5,"e",2016-12-01
"47246",1,"a",2016-08-01
"47247",1,"b",2016-09-01
"47248",3,"c",2016-10-01
"47249",4,"d",2016-11-01
"47250",5,"e",2016-12-01
"47251",1,"a",2016-08-01
"47252",1,"b",2016-09-01
"47253",3,"c",2016-10-01
"47254",4,"d",2016-11-01
"47255",5,"e",2016-12-01
"47256",1,"a",2016-08-01
"47257",1,"b",2016-09-01
"47258",3,"c",2016-10-01
"47259",4,"d",2016-11-01
"47260",5,"e",2016-12-01
"47261",1,"a",2016-08-01
"47262",1,"b",2016-09-01
"47263",3,"c",2016-10-01
"47264",4,"d",2016-11-01
"47265",5,"e",2016-12-01
"47266",1,"a",2016-08-01
"47267",1,"b",2016-09-01
"47268",3,"c",2016-10-01
"47269",4,"d",2016-11-01
"47270",5,"e",2016-12-01
"47271",1,"a",2016-08-01
"47272",1,"b",2016-09-01
"47273",3,"c",2016-10-01
"47274",4,"d",2016-11-01
"47275",5,"e",2016-12-01
"47276",1,"a",2016-08-01
"47277",1,"b",2016-09-01
"47278",3,"c",2016-10-01
"47279",4,"d",2016-11-01
"47280",5,"e",2016-12-01
"47281",1,"a",2016-08-01
"47282",1,"b",2016-09-01
"47283",3,"c",2016-10-01
"47284",4,"d",2016-11-01
"47285",5,"e",2016-12-01
"47286",1,"a",2016-08-01
"47287",1,"b",2016-09-01
"47288",3,"c",2016-10-01
"47289",4,"d",2016-11-01
"47290",5,"e",2016-12-01
"47291",1,"a",2016-08-01
"47292",1,"b",2016-09-01
"47293",3,"c",2016-10-01
"47294",4,"d",2016-11-01
"47295",5,"e",2016-12-01
"47296",1,"a",2016-08-01
"47297",1,"b",2016-09-01
"47298",3,"c",2016-10-01
"47299",4,"d",2016-11-01
"47300",5,"e",2016-12-01
"47301",1,"a",2016-08-01
"47302",1,"b",2016-09-01
"47303",3,"c",2016-10-01
"47304",4,"d",2016-11-01
"47305",5,"e",2016-12-01
"47306",1,"a",2016-08-01
"47307",1,"b",2016-09-01
"47308",3,"c",2016-10-01
"47309",4,"d",2016-11-01
"47310",5,"e",2016-12-01
"47311",1,"a",2016-08-01
"47312",1,"b",2016-09-01
"47313",3,"c",2016-10-01
"47314",4,"d",2016-11-01
"47315",5,"e",2016-12-01
"47316",1,"a",2016-08-01
"47317",1,"b",2016-09-01
"47318",3,"c",2016-10-01
"47319",4,"d",2016-11-01
"47320",5,"e",2016-12-01
"47321",1,"a",2016-08-01
"47322",1,"b",2016-09-01
"47323",3,"c",2016-10-01
"47324",4,"d",2016-11-01
"47325",5,"e",2016-12-01
"47326",1,"a",2016-08-01
"47327",1,"b",2016-09-01
"47328",3,"c",2016-10-01
"47329",4,"d",2016-11-01
"47330",5,"e",2016-12-01
"47331",1,"a",2016-08-01
"47332",1,"b",2016-09-01
"47333",3,"c",2016-10-01
"47334",4,"d",2016-11-01
"47335",5,"e",2016-12-01
"47336",1,"a",2016-08-01
"47337",1,"b",2016-09-01
"47338",3,"c",2016-10-01
"47339",4,"d",2016-11-01
"47340",5,"e",2016-12-01
"47341",1,"a",2016-08-01
"47342",1,"b",2016-09-01
"47343",3,"c",2016-10-01
"47344",4,"d",2016-11-01
"47345",5,"e",2016-12-01
"47346",1,"a",2016-08-01
"47347",1,"b",2016-09-01
"47348",3,"c",2016-10-01
"47349",4,"d",2016-11-01
"47350",5,"e",2016-12-01
"47351",1,"a",2016-08-01
"47352",1,"b",2016-09-01
"47353",3,"c",2016-10-01
"47354",4,"d",2016-11-01
"47355",5,"e",2016-12-01
"47356",1,"a",2016-08-01
"47357",1,"b",2016-09-01
"47358",3,"c",2016-10-01
"47359",4,"d",2016-11-01
"47360",5,"e",2016-12-01
"47361",1,"a",2016-08-01
"47362",1,"b",2016-09-01
"47363",3,"c",2016-10-01
"47364",4,"d",2016-11-01
"47365",5,"e",2016-12-01
"47366",1,"a",2016-08-01
"47367",1,"b",2016-09-01
"47368",3,"c",2016-10-01
"47369",4,"d",2016-11-01
"47370",5,"e",2016-12-01
"47371",1,"a",2016-08-01
"47372",1,"b",2016-09-01
"47373",3,"c",2016-10-01
"47374",4,"d",2016-11-01
"47375",5,"e",2016-12-01
"47376",1,"a",2016-08-01
"47377",1,"b",2016-09-01
"47378",3,"c",2016-10-01
"47379",4,"d",2016-11-01
"47380",5,"e",2016-12-01
"47381",1,"a",2016-08-01
"47382",1,"b",2016-09-01
"47383",3,"c",2016-10-01
"47384",4,"d",2016-11-01
"47385",5,"e",2016-12-01
"47386",1,"a",2016-08-01
"47387",1,"b",2016-09-01
"47388",3,"c",2016-10-01
"47389",4,"d",2016-11-01
"47390",5,"e",2016-12-01
"47391",1,"a",2016-08-01
"47392",1,"b",2016-09-01
"47393",3,"c",2016-10-01
"47394",4,"d",2016-11-01
"47395",5,"e",2016-12-01
"47396",1,"a",2016-08-01
"47397",1,"b",2016-09-01
"47398",3,"c",2016-10-01
"47399",4,"d",2016-11-01
"47400",5,"e",2016-12-01
"47401",1,"a",2016-08-01
"47402",1,"b",2016-09-01
"47403",3,"c",2016-10-01
"47404",4,"d",2016-11-01
"47405",5,"e",2016-12-01
"47406",1,"a",2016-08-01
"47407",1,"b",2016-09-01
"47408",3,"c",2016-10-01
"47409",4,"d",2016-11-01
"47410",5,"e",2016-12-01
"47411",1,"a",2016-08-01
"47412",1,"b",2016-09-01
"47413",3,"c",2016-10-01
"47414",4,"d",2016-11-01
"47415",5,"e",2016-12-01
"47416",1,"a",2016-08-01
"47417",1,"b",2016-09-01
"47418",3,"c",2016-10-01
"47419",4,"d",2016-11-01
"47420",5,"e",2016-12-01
"47421",1,"a",2016-08-01
"47422",1,"b",2016-09-01
"47423",3,"c",2016-10-01
"47424",4,"d",2016-11-01
"47425",5,"e",2016-12-01
"47426",1,"a",2016-08-01
"47427",1,"b",2016-09-01
"47428",3,"c",2016-10-01
"47429",4,"d",2016-11-01
"47430",5,"e",2016-12-01
"47431",1,"a",2016-08-01
"47432",1,"b",2016-09-01
"47433",3,"c",2016-10-01
"47434",4,"d",2016-11-01
"47435",5,"e",2016-12-01
"47436",1,"a",2016-08-01
"47437",1,"b",2016-09-01
"47438",3,"c",2016-10-01
"47439",4,"d",2016-11-01
"47440",5,"e",2016-12-01
"47441",1,"a",2016-08-01
"47442",1,"b",2016-09-01
"47443",3,"c",2016-10-01
"47444",4,"d",2016-11-01
"47445",5,"e",2016-12-01
"47446",1,"a",2016-08-01
"47447",1,"b",2016-09-01
"47448",3,"c",2016-10-01
"47449",4,"d",2016-11-01
"47450",5,"e",2016-12-01
"47451",1,"a",2016-08-01
"47452",1,"b",2016-09-01
"47453",3,"c",2016-10-01
"47454",4,"d",2016-11-01
"47455",5,"e",2016-12-01
"47456",1,"a",2016-08-01
"47457",1,"b",2016-09-01
"47458",3,"c",2016-10-01
"47459",4,"d",2016-11-01
"47460",5,"e",2016-12-01
"47461",1,"a",2016-08-01
"47462",1,"b",2016-09-01
"47463",3,"c",2016-10-01
"47464",4,"d",2016-11-01
"47465",5,"e",2016-12-01
"47466",1,"a",2016-08-01
"47467",1,"b",2016-09-01
"47468",3,"c",2016-10-01
"47469",4,"d",2016-11-01
"47470",5,"e",2016-12-01
"47471",1,"a",2016-08-01
"47472",1,"b",2016-09-01
"47473",3,"c",2016-10-01
"47474",4,"d",2016-11-01
"47475",5,"e",2016-12-01
"47476",1,"a",2016-08-01
"47477",1,"b",2016-09-01
"47478",3,"c",2016-10-01
"47479",4,"d",2016-11-01
"47480",5,"e",2016-12-01
"47481",1,"a",2016-08-01
"47482",1,"b",2016-09-01
"47483",3,"c",2016-10-01
"47484",4,"d",2016-11-01
"47485",5,"e",2016-12-01
"47486",1,"a",2016-08-01
"47487",1,"b",2016-09-01
"47488",3,"c",2016-10-01
"47489",4,"d",2016-11-01
"47490",5,"e",2016-12-01
"47491",1,"a",2016-08-01
"47492",1,"b",2016-09-01
"47493",3,"c",2016-10-01
"47494",4,"d",2016-11-01
"47495",5,"e",2016-12-01
"47496",1,"a",2016-08-01
"47497",1,"b",2016-09-01
"47498",3,"c",2016-10-01
"47499",4,"d",2016-11-01
"47500",5,"e",2016-12-01
"47501",1,"a",2016-08-01
"47502",1,"b",2016-09-01
"47503",3,"c",2016-10-01
"47504",4,"d",2016-11-01
"47505",5,"e",2016-12-01
"47506",1,"a",2016-08-01
"47507",1,"b",2016-09-01
"47508",3,"c",2016-10-01
"47509",4,"d",2016-11-01
"47510",5,"e",2016-12-01
"47511",1,"a",2016-08-01
"47512",1,"b",2016-09-01
"47513",3,"c",2016-10-01
"47514",4,"d",2016-11-01
"47515",5,"e",2016-12-01
"47516",1,"a",2016-08-01
"47517",1,"b",2016-09-01
"47518",3,"c",2016-10-01
"47519",4,"d",2016-11-01
"47520",5,"e",2016-12-01
"47521",1,"a",2016-08-01
"47522",1,"b",2016-09-01
"47523",3,"c",2016-10-01
"47524",4,"d",2016-11-01
"47525",5,"e",2016-12-01
"47526",1,"a",2016-08-01
"47527",1,"b",2016-09-01
"47528",3,"c",2016-10-01
"47529",4,"d",2016-11-01
"47530",5,"e",2016-12-01
"47531",1,"a",2016-08-01
"47532",1,"b",2016-09-01
"47533",3,"c",2016-10-01
"47534",4,"d",2016-11-01
"47535",5,"e",2016-12-01
"47536",1,"a",2016-08-01
"47537",1,"b",2016-09-01
"47538",3,"c",2016-10-01
"47539",4,"d",2016-11-01
"47540",5,"e",2016-12-01
"47541",1,"a",2016-08-01
"47542",1,"b",2016-09-01
"47543",3,"c",2016-10-01
"47544",4,"d",2016-11-01
"47545",5,"e",2016-12-01
"47546",1,"a",2016-08-01
"47547",1,"b",2016-09-01
"47548",3,"c",2016-10-01
"47549",4,"d",2016-11-01
"47550",5,"e",2016-12-01
"47551",1,"a",2016-08-01
"47552",1,"b",2016-09-01
"47553",3,"c",2016-10-01
"47554",4,"d",2016-11-01
"47555",5,"e",2016-12-01
"47556",1,"a",2016-08-01
"47557",1,"b",2016-09-01
"47558",3,"c",2016-10-01
"47559",4,"d",2016-11-01
"47560",5,"e",2016-12-01
"47561",1,"a",2016-08-01
"47562",1,"b",2016-09-01
"47563",3,"c",2016-10-01
"47564",4,"d",2016-11-01
"47565",5,"e",2016-12-01
"47566",1,"a",2016-08-01
"47567",1,"b",2016-09-01
"47568",3,"c",2016-10-01
"47569",4,"d",2016-11-01
"47570",5,"e",2016-12-01
"47571",1,"a",2016-08-01
"47572",1,"b",2016-09-01
"47573",3,"c",2016-10-01
"47574",4,"d",2016-11-01
"47575",5,"e",2016-12-01
"47576",1,"a",2016-08-01
"47577",1,"b",2016-09-01
"47578",3,"c",2016-10-01
"47579",4,"d",2016-11-01
"47580",5,"e",2016-12-01
"47581",1,"a",2016-08-01
"47582",1,"b",2016-09-01
"47583",3,"c",2016-10-01
"47584",4,"d",2016-11-01
"47585",5,"e",2016-12-01
"47586",1,"a",2016-08-01
"47587",1,"b",2016-09-01
"47588",3,"c",2016-10-01
"47589",4,"d",2016-11-01
"47590",5,"e",2016-12-01
"47591",1,"a",2016-08-01
"47592",1,"b",2016-09-01
"47593",3,"c",2016-10-01
"47594",4,"d",2016-11-01
"47595",5,"e",2016-12-01
"47596",1,"a",2016-08-01
"47597",1,"b",2016-09-01
"47598",3,"c",2016-10-01
"47599",4,"d",2016-11-01
"47600",5,"e",2016-12-01
"47601",1,"a",2016-08-01
"47602",1,"b",2016-09-01
"47603",3,"c",2016-10-01
"47604",4,"d",2016-11-01
"47605",5,"e",2016-12-01
"47606",1,"a",2016-08-01
"47607",1,"b",2016-09-01
"47608",3,"c",2016-10-01
"47609",4,"d",2016-11-01
"47610",5,"e",2016-12-01
"47611",1,"a",2016-08-01
"47612",1,"b",2016-09-01
"47613",3,"c",2016-10-01
"47614",4,"d",2016-11-01
"47615",5,"e",2016-12-01
"47616",1,"a",2016-08-01
"47617",1,"b",2016-09-01
"47618",3,"c",2016-10-01
"47619",4,"d",2016-11-01
"47620",5,"e",2016-12-01
"47621",1,"a",2016-08-01
"47622",1,"b",2016-09-01
"47623",3,"c",2016-10-01
"47624",4,"d",2016-11-01
"47625",5,"e",2016-12-01
"47626",1,"a",2016-08-01
"47627",1,"b",2016-09-01
"47628",3,"c",2016-10-01
"47629",4,"d",2016-11-01
"47630",5,"e",2016-12-01
"47631",1,"a",2016-08-01
"47632",1,"b",2016-09-01
"47633",3,"c",2016-10-01
"47634",4,"d",2016-11-01
"47635",5,"e",2016-12-01
"47636",1,"a",2016-08-01
"47637",1,"b",2016-09-01
"47638",3,"c",2016-10-01
"47639",4,"d",2016-11-01
"47640",5,"e",2016-12-01
"47641",1,"a",2016-08-01
"47642",1,"b",2016-09-01
"47643",3,"c",2016-10-01
"47644",4,"d",2016-11-01
"47645",5,"e",2016-12-01
"47646",1,"a",2016-08-01
"47647",1,"b",2016-09-01
"47648",3,"c",2016-10-01
"47649",4,"d",2016-11-01
"47650",5,"e",2016-12-01
"47651",1,"a",2016-08-01
"47652",1,"b",2016-09-01
